Lead_ID,Date_Assigned,Sales_Rep,Lead_Source,Status,Projected_Revenue,Days_To_Follow_Up,First_Follow_Up_Date,Data_Quality_Flag
Ld-1623,2025-10-02 15:27:25.805348,Sarah M.,Webinar,In Progress,33178,5,2025-10-07 15:27:25.805348,Missing/Inaccurate
Ld-4258,2025-10-02 15:27:25.805348,David L.,Website,Closed Lost,47849,5,2025-10-07 15:27:25.805348,Accurate
Ld-1368,2025-10-02 15:27:25.805348,David L.,Webinar,In Progress,17039,2,2025-10-04 15:27:25.805348,Accurate
Ld-1102,2025-10-02 15:27:25.805348,James T.,Cold Call,Closed Lost,17666,3,2025-10-05 15:27:25.805348,Accurate
Ld-1266,2025-10-02 15:27:25.805348,David L.,Cold Call,Closed Lost,17183,3,2025-10-05 15:27:25.805348,Accurate
Ld-1703,2025-10-02 15:27:25.805348,David L.,Website,Closed Lost,15136,4,2025-10-06 15:27:25.805348,Accurate
Ld-1108,2025-10-02 15:27:25.805348,David L.,Trade Show,Closed Won,13392,3,2025-10-05 15:27:25.805348,Accurate
Ld-4880,2025-10-02 15:27:25.805348,Alex H.,Cold Call,In Progress,32413,3,2025-10-05 15:27:25.805348,Accurate
Ld-2949,2025-10-02 15:27:25.805348,David L.,Trade Show,In Progress,18605,6,2025-10-08 15:27:25.805348,Missing/Inaccurate
Ld-2192,2025-10-02 15:27:25.805348,Emma W.,Cold Call,Closed Won,17342,2,2025-10-04 15:27:25.805348,Missing/Inaccurate
Ld-4010,2025-10-02 15:27:25.805348,Emma W.,Webinar,New,13787,5,2025-10-07 15:27:25.805348,Accurate
Ld-3474,2025-10-02 15:27:25.805348,David L.,Referral,In Progress,16824,3,2025-10-05 15:27:25.805348,Accurate
Ld-1329,2025-10-02 15:27:25.805348,Sarah M.,Referral,In Progress,5190,3,2025-10-05 15:27:25.805348,Accurate
Ld-5431,2025-10-02 15:27:25.805348,Sarah M.,Website,In Progress,49589,4,2025-10-06 15:27:25.805348,Accurate
Ld-5720,2025-10-02 15:27:25.805348,Sarah M.,Cold Call,New,35926,4,2025-10-06 15:27:25.805348,Missing/Inaccurate
Ld-4585,2025-10-02 15:27:25.805348,James T.,Trade Show,New,46627,3,2025-10-05 15:27:25.805348,Accurate
Ld-1914,2025-10-02 15:27:25.805348,David L.,Webinar,New,11767,5,2025-10-07 15:27:25.805348,Accurate
Ld-2201,2025-10-02 15:27:25.805348,Alex H.,Webinar,In Progress,24846,3,2025-10-05 15:27:25.805348,Accurate
Ld-5291,2025-10-03 15:27:25.805348,James T.,Webinar,New,41932,1,2025-10-04 15:27:25.805348,Accurate
Ld-2809,2025-10-03 15:27:25.805348,Alex H.,Webinar,In Progress,44825,3,2025-10-06 15:27:25.805348,Accurate
Ld-5635,2025-10-03 15:27:25.805348,Emma W.,Cold Call,In Progress,21767,3,2025-10-06 15:27:25.805348,Missing/Inaccurate
Ld-4611,2025-10-03 15:27:25.805348,David L.,Referral,New,11318,3,2025-10-06 15:27:25.805348,Accurate
Ld-3204,2025-10-03 15:27:25.805348,David L.,Cold Call,Closed Lost,14686,2,2025-10-05 15:27:25.805348,Accurate
Ld-2805,2025-10-03 15:27:25.805348,Emma W.,Webinar,In Progress,31911,2,2025-10-05 15:27:25.805348,Accurate
Ld-2193,2025-10-03 15:27:25.805348,Sarah M.,Referral,New,45806,4,2025-10-07 15:27:25.805348,Accurate
Ld-5753,2025-10-03 15:27:25.805348,Alex H.,Website,New,35453,4,2025-10-07 15:27:25.805348,Accurate
Ld-5080,2025-10-03 15:27:25.805348,Sarah M.,Trade Show,New,46520,4,2025-10-07 15:27:25.805348,Accurate
Ld-5960,2025-10-03 15:27:25.805348,Sarah M.,Trade Show,Closed Lost,8262,4,2025-10-07 15:27:25.805348,Missing/Inaccurate
Ld-2914,2025-10-03 15:27:25.805348,David L.,Cold Call,New,23309,3,2025-10-06 15:27:25.805348,Accurate
Ld-1135,2025-10-03 15:27:25.805348,David L.,Trade Show,Closed Won,23141,5,2025-10-08 15:27:25.805348,Accurate
Ld-3017,2025-10-03 15:27:25.805348,Alex H.,Webinar,Closed Lost,8712,4,2025-10-07 15:27:25.805348,Accurate
Ld-1144,2025-10-03 15:27:25.805348,David L.,Webinar,New,27299,3,2025-10-06 15:27:25.805348,Accurate
Ld-5418,2025-10-03 15:27:25.805348,Sarah M.,Website,Closed Won,31884,4,2025-10-07 15:27:25.805348,Accurate
Ld-2768,2025-10-03 15:27:25.805348,James T.,Cold Call,In Progress,41679,3,2025-10-06 15:27:25.805348,Accurate
Ld-1922,2025-10-04 15:27:25.805348,David L.,Referral,In Progress,29818,5,2025-10-09 15:27:25.805348,Missing/Inaccurate
Ld-4560,2025-10-04 15:27:25.805348,Sarah M.,Webinar,New,38996,2,2025-10-06 15:27:25.805348,Accurate
Ld-4863,2025-10-04 15:27:25.805348,Alex H.,Webinar,New,23852,5,2025-10-09 15:27:25.805348,Accurate
Ld-3887,2025-10-04 15:27:25.805348,James T.,Website,Closed Lost,30188,3,2025-10-07 15:27:25.805348,Accurate
Ld-2283,2025-10-04 15:27:25.805348,Alex H.,Trade Show,In Progress,36896,3,2025-10-07 15:27:25.805348,Accurate
Ld-5992,2025-10-04 15:27:25.805348,Sarah M.,Webinar,New,7985,4,2025-10-08 15:27:25.805348,Accurate
Ld-3716,2025-10-04 15:27:25.805348,David L.,Trade Show,Closed Won,42481,3,2025-10-07 15:27:25.805348,Accurate
Ld-4390,2025-10-04 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,31421,3,2025-10-07 15:27:25.805348,Accurate
Ld-3505,2025-10-04 15:27:25.805348,James T.,Webinar,Closed Won,19291,3,2025-10-07 15:27:25.805348,Accurate
Ld-1584,2025-10-04 15:27:25.805348,David L.,Cold Call,Closed Lost,42098,3,2025-10-07 15:27:25.805348,Accurate
Ld-2350,2025-10-04 15:27:25.805348,Emma W.,Cold Call,Closed Won,24933,4,2025-10-08 15:27:25.805348,Accurate
Ld-2699,2025-10-04 15:27:25.805348,James T.,Cold Call,Closed Lost,35707,2,2025-10-06 15:27:25.805348,Missing/Inaccurate
Ld-5542,2025-10-04 15:27:25.805348,James T.,Trade Show,Closed Won,32374,5,2025-10-09 15:27:25.805348,Accurate
Ld-3843,2025-10-04 15:27:25.805348,David L.,Referral,New,23658,4,2025-10-08 15:27:25.805348,Accurate
Ld-3081,2025-10-04 15:27:25.805348,James T.,Webinar,Closed Won,12151,3,2025-10-07 15:27:25.805348,Accurate
Ld-2507,2025-10-04 15:27:25.805348,Alex H.,Referral,Closed Won,12657,4,2025-10-08 15:27:25.805348,Accurate
Ld-4958,2025-10-05 15:27:25.805348,James T.,Website,New,36555,5,2025-10-10 15:27:25.805348,Missing/Inaccurate
Ld-2901,2025-10-05 15:27:25.805348,James T.,Trade Show,New,47267,2,2025-10-07 15:27:25.805348,Accurate
Ld-2031,2025-10-05 15:27:25.805348,Alex H.,Webinar,Closed Won,16302,4,2025-10-09 15:27:25.805348,Accurate
Ld-4011,2025-10-05 15:27:25.805348,Emma W.,Trade Show,In Progress,47864,3,2025-10-08 15:27:25.805348,Accurate
Ld-2222,2025-10-05 15:27:25.805348,Sarah M.,Webinar,Closed Lost,23922,2,2025-10-07 15:27:25.805348,Accurate
Ld-4920,2025-10-05 15:27:25.805348,David L.,Website,New,17602,3,2025-10-08 15:27:25.805348,Accurate
Ld-3850,2025-10-05 15:27:25.805348,Sarah M.,Referral,New,11852,3,2025-10-08 15:27:25.805348,Accurate
Ld-1664,2025-10-05 15:27:25.805348,Alex H.,Webinar,In Progress,43413,3,2025-10-08 15:27:25.805348,Accurate
Ld-4357,2025-10-05 15:27:25.805348,Sarah M.,Trade Show,Closed Won,31132,2,2025-10-07 15:27:25.805348,Accurate
Ld-2060,2025-10-06 15:27:25.805348,Sarah M.,Website,Closed Won,28710,3,2025-10-09 15:27:25.805348,Accurate
Ld-2320,2025-10-06 15:27:25.805348,Sarah M.,Website,Closed Lost,34077,3,2025-10-09 15:27:25.805348,Accurate
Ld-2257,2025-10-06 15:27:25.805348,Sarah M.,Trade Show,New,7106,3,2025-10-09 15:27:25.805348,Missing/Inaccurate
Ld-2750,2025-10-06 15:27:25.805348,Emma W.,Referral,Closed Lost,48201,1,2025-10-07 15:27:25.805348,Accurate
Ld-1866,2025-10-06 15:27:25.805348,Sarah M.,Cold Call,New,24181,2,2025-10-08 15:27:25.805348,Missing/Inaccurate
Ld-5825,2025-10-06 15:27:25.805348,James T.,Referral,Closed Won,45150,5,2025-10-11 15:27:25.805348,Accurate
Ld-5335,2025-10-06 15:27:25.805348,Sarah M.,Cold Call,In Progress,32172,4,2025-10-10 15:27:25.805348,Accurate
Ld-3454,2025-10-06 15:27:25.805348,David L.,Website,Closed Lost,9531,4,2025-10-10 15:27:25.805348,Accurate
Ld-5192,2025-10-06 15:27:25.805348,Emma W.,Referral,Closed Won,49505,4,2025-10-10 15:27:25.805348,Accurate
Ld-5821,2025-10-06 15:27:25.805348,James T.,Website,Closed Lost,22359,3,2025-10-09 15:27:25.805348,Accurate
Ld-5413,2025-10-07 15:27:25.805348,Alex H.,Webinar,Closed Lost,22413,4,2025-10-11 15:27:25.805348,Accurate
Ld-2415,2025-10-07 15:27:25.805348,Emma W.,Webinar,New,25662,5,2025-10-12 15:27:25.805348,Accurate
Ld-2851,2025-10-07 15:27:25.805348,Emma W.,Cold Call,In Progress,32490,3,2025-10-10 15:27:25.805348,Accurate
Ld-3958,2025-10-07 15:27:25.805348,Sarah M.,Webinar,Closed Won,45718,5,2025-10-12 15:27:25.805348,Accurate
Ld-4848,2025-10-07 15:27:25.805348,Alex H.,Webinar,In Progress,24596,3,2025-10-10 15:27:25.805348,Accurate
Ld-3134,2025-10-07 15:27:25.805348,David L.,Webinar,In Progress,12227,3,2025-10-10 15:27:25.805348,Accurate
Ld-4726,2025-10-07 15:27:25.805348,David L.,Cold Call,Closed Won,25936,1,2025-10-08 15:27:25.805348,Accurate
Ld-4205,2025-10-07 15:27:25.805348,Emma W.,Referral,In Progress,24086,4,2025-10-11 15:27:25.805348,Accurate
Ld-2742,2025-10-07 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,40488,2,2025-10-09 15:27:25.805348,Accurate
Ld-2924,2025-10-07 15:27:25.805348,Emma W.,Website,New,32420,3,2025-10-10 15:27:25.805348,Accurate
Ld-1689,2025-10-07 15:27:25.805348,James T.,Referral,New,42732,2,2025-10-09 15:27:25.805348,Accurate
Ld-3884,2025-10-07 15:27:25.805348,James T.,Webinar,In Progress,38380,4,2025-10-11 15:27:25.805348,Accurate
Ld-5917,2025-10-07 15:27:25.805348,Emma W.,Trade Show,Closed Lost,43862,5,2025-10-12 15:27:25.805348,Accurate
Ld-1599,2025-10-07 15:27:25.805348,Sarah M.,Webinar,New,28322,4,2025-10-11 15:27:25.805348,Accurate
Ld-1024,2025-10-07 15:27:25.805348,James T.,Trade Show,New,30658,4,2025-10-11 15:27:25.805348,Accurate
Ld-3334,2025-10-07 15:27:25.805348,Emma W.,Website,Closed Lost,34794,5,2025-10-12 15:27:25.805348,Missing/Inaccurate
Ld-3618,2025-10-08 15:27:25.805348,Sarah M.,Trade Show,New,34197,3,2025-10-11 15:27:25.805348,Accurate
Ld-5846,2025-10-08 15:27:25.805348,James T.,Website,In Progress,27418,3,2025-10-11 15:27:25.805348,Accurate
Ld-1320,2025-10-08 15:27:25.805348,Alex H.,Cold Call,New,41212,4,2025-10-12 15:27:25.805348,Accurate
Ld-1060,2025-10-08 15:27:25.805348,Alex H.,Cold Call,Closed Lost,24457,5,2025-10-13 15:27:25.805348,Accurate
Ld-4614,2025-10-08 15:27:25.805348,Sarah M.,Trade Show,Closed Won,17180,4,2025-10-12 15:27:25.805348,Accurate
Ld-1335,2025-10-08 15:27:25.805348,David L.,Website,In Progress,39584,4,2025-10-12 15:27:25.805348,Accurate
Ld-4122,2025-10-08 15:27:25.805348,David L.,Referral,New,24835,2,2025-10-10 15:27:25.805348,Accurate
Ld-5312,2025-10-08 15:27:25.805348,Emma W.,Webinar,Closed Lost,39761,4,2025-10-12 15:27:25.805348,Accurate
Ld-1778,2025-10-08 15:27:25.805348,David L.,Referral,Closed Lost,11941,4,2025-10-12 15:27:25.805348,Missing/Inaccurate
Ld-3416,2025-10-08 15:27:25.805348,Emma W.,Website,Closed Lost,44040,2,2025-10-10 15:27:25.805348,Accurate
Ld-4967,2025-10-08 15:27:25.805348,James T.,Website,New,24991,4,2025-10-12 15:27:25.805348,Missing/Inaccurate
Ld-5349,2025-10-08 15:27:25.805348,Sarah M.,Cold Call,Closed Won,10668,2,2025-10-10 15:27:25.805348,Accurate
Ld-3212,2025-10-08 15:27:25.805348,Alex H.,Cold Call,In Progress,30592,3,2025-10-11 15:27:25.805348,Accurate
Ld-2888,2025-10-08 15:27:25.805348,Sarah M.,Referral,Closed Won,15831,4,2025-10-12 15:27:25.805348,Accurate
Ld-2442,2025-10-08 15:27:25.805348,Emma W.,Cold Call,Closed Won,21371,2,2025-10-10 15:27:25.805348,Accurate
Ld-4403,2025-10-08 15:27:25.805348,James T.,Trade Show,New,5557,3,2025-10-11 15:27:25.805348,Accurate
Ld-1208,2025-10-08 15:27:25.805348,Alex H.,Cold Call,New,45772,1,2025-10-09 15:27:25.805348,Missing/Inaccurate
Ld-5389,2025-10-08 15:27:25.805348,David L.,Webinar,Closed Won,7187,5,2025-10-13 15:27:25.805348,Accurate
Ld-2838,2025-10-09 15:27:25.805348,Alex H.,Trade Show,Closed Won,27015,3,2025-10-12 15:27:25.805348,Accurate
Ld-3537,2025-10-09 15:27:25.805348,Alex H.,Webinar,In Progress,25567,4,2025-10-13 15:27:25.805348,Accurate
Ld-3001,2025-10-09 15:27:25.805348,Alex H.,Trade Show,Closed Lost,24614,4,2025-10-13 15:27:25.805348,Accurate
Ld-2069,2025-10-09 15:27:25.805348,James T.,Website,In Progress,40659,3,2025-10-12 15:27:25.805348,Accurate
Ld-4548,2025-10-09 15:27:25.805348,James T.,Trade Show,In Progress,30235,3,2025-10-12 15:27:25.805348,Accurate
Ld-3230,2025-10-09 15:27:25.805348,Emma W.,Webinar,In Progress,31116,3,2025-10-12 15:27:25.805348,Accurate
Ld-4948,2025-10-09 15:27:25.805348,David L.,Trade Show,In Progress,25700,3,2025-10-12 15:27:25.805348,Accurate
Ld-4938,2025-10-09 15:27:25.805348,Emma W.,Website,In Progress,28854,3,2025-10-12 15:27:25.805348,Accurate
Ld-3951,2025-10-09 15:27:25.805348,Emma W.,Cold Call,New,16439,2,2025-10-11 15:27:25.805348,Accurate
Ld-5130,2025-10-09 15:27:25.805348,David L.,Referral,In Progress,32798,3,2025-10-12 15:27:25.805348,Accurate
Ld-5276,2025-10-09 15:27:25.805348,Emma W.,Trade Show,Closed Won,40192,4,2025-10-13 15:27:25.805348,Accurate
Ld-2526,2025-10-09 15:27:25.805348,James T.,Trade Show,Closed Lost,22602,3,2025-10-12 15:27:25.805348,Accurate
Ld-1571,2025-10-09 15:27:25.805348,James T.,Cold Call,Closed Lost,32192,4,2025-10-13 15:27:25.805348,Accurate
Ld-2812,2025-10-09 15:27:25.805348,Alex H.,Referral,In Progress,42412,3,2025-10-12 15:27:25.805348,Accurate
Ld-5042,2025-10-09 15:27:25.805348,James T.,Webinar,Closed Won,18422,4,2025-10-13 15:27:25.805348,Accurate
Ld-5710,2025-10-10 15:27:25.805348,Alex H.,Website,In Progress,19282,3,2025-10-13 15:27:25.805348,Accurate
Ld-4850,2025-10-10 15:27:25.805348,Sarah M.,Cold Call,In Progress,13199,4,2025-10-14 15:27:25.805348,Missing/Inaccurate
Ld-3501,2025-10-10 15:27:25.805348,Alex H.,Webinar,New,16889,2,2025-10-12 15:27:25.805348,Accurate
Ld-5046,2025-10-10 15:27:25.805348,James T.,Cold Call,Closed Won,36845,2,2025-10-12 15:27:25.805348,Accurate
Ld-1030,2025-10-10 15:27:25.805348,Sarah M.,Website,New,40773,3,2025-10-13 15:27:25.805348,Accurate
Ld-1793,2025-10-10 15:27:25.805348,Sarah M.,Webinar,New,24963,3,2025-10-13 15:27:25.805348,Accurate
Ld-3445,2025-10-10 15:27:25.805348,James T.,Website,Closed Won,40479,4,2025-10-14 15:27:25.805348,Accurate
Ld-5962,2025-10-10 15:27:25.805348,Sarah M.,Referral,Closed Won,21436,4,2025-10-14 15:27:25.805348,Accurate
Ld-1739,2025-10-10 15:27:25.805348,James T.,Referral,In Progress,37201,2,2025-10-12 15:27:25.805348,Accurate
Ld-1243,2025-10-10 15:27:25.805348,Alex H.,Trade Show,Closed Won,44384,3,2025-10-13 15:27:25.805348,Accurate
Ld-4658,2025-10-10 15:27:25.805348,Alex H.,Cold Call,New,23156,4,2025-10-14 15:27:25.805348,Accurate
Ld-2373,2025-10-10 15:27:25.805348,James T.,Website,Closed Lost,20896,4,2025-10-14 15:27:25.805348,Accurate
Ld-3591,2025-10-10 15:27:25.805348,David L.,Trade Show,In Progress,29286,4,2025-10-14 15:27:25.805348,Accurate
Ld-4242,2025-10-10 15:27:25.805348,Emma W.,Referral,New,44832,4,2025-10-14 15:27:25.805348,Accurate
Ld-2705,2025-10-10 15:27:25.805348,Sarah M.,Cold Call,In Progress,49859,3,2025-10-13 15:27:25.805348,Accurate
Ld-5919,2025-10-10 15:27:25.805348,Emma W.,Cold Call,Closed Lost,45460,3,2025-10-13 15:27:25.805348,Accurate
Ld-3174,2025-10-11 15:27:25.805348,Alex H.,Referral,Closed Won,38893,3,2025-10-14 15:27:25.805348,Accurate
Ld-5762,2025-10-11 15:27:25.805348,Alex H.,Cold Call,Closed Won,24610,3,2025-10-14 15:27:25.805348,Accurate
Ld-5008,2025-10-11 15:27:25.805348,Alex H.,Webinar,Closed Lost,30711,4,2025-10-15 15:27:25.805348,Accurate
Ld-2632,2025-10-11 15:27:25.805348,Emma W.,Trade Show,Closed Lost,26730,4,2025-10-15 15:27:25.805348,Accurate
Ld-4325,2025-10-11 15:27:25.805348,Sarah M.,Website,New,13036,4,2025-10-15 15:27:25.805348,Accurate
Ld-4819,2025-10-11 15:27:25.805348,James T.,Website,Closed Lost,47565,4,2025-10-15 15:27:25.805348,Accurate
Ld-2380,2025-10-11 15:27:25.805348,James T.,Referral,Closed Lost,46360,3,2025-10-14 15:27:25.805348,Missing/Inaccurate
Ld-3417,2025-10-11 15:27:25.805348,Sarah M.,Webinar,In Progress,8631,4,2025-10-15 15:27:25.805348,Accurate
Ld-5512,2025-10-11 15:27:25.805348,James T.,Trade Show,Closed Won,47056,3,2025-10-14 15:27:25.805348,Accurate
Ld-3283,2025-10-11 15:27:25.805348,James T.,Referral,Closed Won,43675,4,2025-10-15 15:27:25.805348,Missing/Inaccurate
Ld-3849,2025-10-11 15:27:25.805348,James T.,Trade Show,Closed Lost,37658,3,2025-10-14 15:27:25.805348,Accurate
Ld-2332,2025-10-11 15:27:25.805348,Sarah M.,Trade Show,Closed Won,37921,3,2025-10-14 15:27:25.805348,Accurate
Ld-1688,2025-10-11 15:27:25.805348,Emma W.,Website,In Progress,32355,4,2025-10-15 15:27:25.805348,Accurate
Ld-3954,2025-10-11 15:27:25.805348,Sarah M.,Website,In Progress,11416,3,2025-10-14 15:27:25.805348,Accurate
Ld-1588,2025-10-11 15:27:25.805348,Alex H.,Trade Show,In Progress,11731,3,2025-10-14 15:27:25.805348,Accurate
Ld-2662,2025-10-11 15:27:25.805348,James T.,Website,In Progress,16722,2,2025-10-13 15:27:25.805348,Accurate
Ld-3399,2025-10-11 15:27:25.805348,Emma W.,Website,Closed Won,30121,5,2025-10-16 15:27:25.805348,Accurate
Ld-4389,2025-10-12 15:27:25.805348,Emma W.,Website,In Progress,29842,5,2025-10-17 15:27:25.805348,Accurate
Ld-3480,2025-10-12 15:27:25.805348,Sarah M.,Referral,New,25669,3,2025-10-15 15:27:25.805348,Accurate
Ld-4974,2025-10-12 15:27:25.805348,Alex H.,Cold Call,Closed Won,41020,2,2025-10-14 15:27:25.805348,Accurate
Ld-1351,2025-10-12 15:27:25.805348,Emma W.,Referral,New,32751,4,2025-10-16 15:27:25.805348,Accurate
Ld-5976,2025-10-12 15:27:25.805348,Alex H.,Webinar,In Progress,25866,5,2025-10-17 15:27:25.805348,Accurate
Ld-5590,2025-10-12 15:27:25.805348,David L.,Website,New,25176,4,2025-10-16 15:27:25.805348,Accurate
Ld-3939,2025-10-12 15:27:25.805348,Emma W.,Cold Call,In Progress,29765,2,2025-10-14 15:27:25.805348,Accurate
Ld-5359,2025-10-12 15:27:25.805348,James T.,Webinar,Closed Lost,36957,5,2025-10-17 15:27:25.805348,Accurate
Ld-3482,2025-10-12 15:27:25.805348,Emma W.,Website,In Progress,39964,4,2025-10-16 15:27:25.805348,Accurate
Ld-5377,2025-10-12 15:27:25.805348,David L.,Referral,Closed Lost,18652,2,2025-10-14 15:27:25.805348,Accurate
Ld-5039,2025-10-12 15:27:25.805348,James T.,Trade Show,In Progress,33483,1,2025-10-13 15:27:25.805348,Accurate
Ld-1044,2025-10-12 15:27:25.805348,David L.,Referral,New,48021,2,2025-10-14 15:27:25.805348,Accurate
Ld-1860,2025-10-12 15:27:25.805348,Sarah M.,Webinar,New,9621,4,2025-10-16 15:27:25.805348,Accurate
Ld-4304,2025-10-12 15:27:25.805348,Sarah M.,Website,Closed Won,12069,5,2025-10-17 15:27:25.805348,Accurate
Ld-5686,2025-10-12 15:27:25.805348,Alex H.,Webinar,Closed Lost,37001,3,2025-10-15 15:27:25.805348,Accurate
Ld-4659,2025-10-12 15:27:25.805348,James T.,Trade Show,Closed Won,25360,2,2025-10-14 15:27:25.805348,Accurate
Ld-1895,2025-10-12 15:27:25.805348,Alex H.,Referral,Closed Won,17910,4,2025-10-16 15:27:25.805348,Accurate
Ld-3697,2025-10-13 15:27:25.805348,David L.,Webinar,New,20078,3,2025-10-16 15:27:25.805348,Accurate
Ld-4475,2025-10-13 15:27:25.805348,James T.,Website,Closed Won,17866,3,2025-10-16 15:27:25.805348,Accurate
Ld-2991,2025-10-13 15:27:25.805348,Alex H.,Trade Show,In Progress,41059,3,2025-10-16 15:27:25.805348,Accurate
Ld-4327,2025-10-13 15:27:25.805348,Emma W.,Webinar,In Progress,32734,4,2025-10-17 15:27:25.805348,Accurate
Ld-3138,2025-10-13 15:27:25.805348,James T.,Webinar,New,5145,3,2025-10-16 15:27:25.805348,Accurate
Ld-3899,2025-10-13 15:27:25.805348,Sarah M.,Trade Show,New,6283,2,2025-10-15 15:27:25.805348,Accurate
Ld-2414,2025-10-13 15:27:25.805348,Alex H.,Website,In Progress,36705,4,2025-10-17 15:27:25.805348,Accurate
Ld-4453,2025-10-13 15:27:25.805348,James T.,Trade Show,In Progress,32103,3,2025-10-16 15:27:25.805348,Accurate
Ld-2639,2025-10-13 15:27:25.805348,Alex H.,Webinar,New,36598,3,2025-10-16 15:27:25.805348,Accurate
Ld-5790,2025-10-13 15:27:25.805348,Sarah M.,Referral,New,42930,3,2025-10-16 15:27:25.805348,Accurate
Ld-2441,2025-10-13 15:27:25.805348,Sarah M.,Cold Call,In Progress,46773,4,2025-10-17 15:27:25.805348,Accurate
Ld-2876,2025-10-14 15:27:25.805348,David L.,Trade Show,Closed Won,7113,4,2025-10-18 15:27:25.805348,Accurate
Ld-1973,2025-10-14 15:27:25.805348,Emma W.,Cold Call,New,37293,4,2025-10-18 15:27:25.805348,Missing/Inaccurate
Ld-1687,2025-10-14 15:27:25.805348,James T.,Referral,New,38307,3,2025-10-17 15:27:25.805348,Accurate
Ld-2964,2025-10-14 15:27:25.805348,Emma W.,Cold Call,New,28196,1,2025-10-15 15:27:25.805348,Accurate
Ld-5624,2025-10-14 15:27:25.805348,David L.,Cold Call,In Progress,46609,4,2025-10-18 15:27:25.805348,Accurate
Ld-2975,2025-10-14 15:27:25.805348,Alex H.,Referral,Closed Lost,5302,2,2025-10-16 15:27:25.805348,Accurate
Ld-1660,2025-10-14 15:27:25.805348,David L.,Webinar,In Progress,18843,4,2025-10-18 15:27:25.805348,Accurate
Ld-1286,2025-10-14 15:27:25.805348,Alex H.,Cold Call,Closed Lost,8987,3,2025-10-17 15:27:25.805348,Accurate
Ld-3341,2025-10-14 15:27:25.805348,Emma W.,Website,Closed Won,28291,5,2025-10-19 15:27:25.805348,Accurate
Ld-1344,2025-10-15 15:27:25.805348,David L.,Webinar,In Progress,16093,2,2025-10-17 15:27:25.805348,Accurate
Ld-2282,2025-10-15 15:27:25.805348,Alex H.,Trade Show,Closed Won,27180,3,2025-10-18 15:27:25.805348,Accurate
Ld-4149,2025-10-15 15:27:25.805348,Emma W.,Website,New,36337,3,2025-10-18 15:27:25.805348,Accurate
Ld-5856,2025-10-15 15:27:25.805348,Sarah M.,Trade Show,Closed Won,36647,2,2025-10-17 15:27:25.805348,Accurate
Ld-1444,2025-10-15 15:27:25.805348,James T.,Website,Closed Won,18296,3,2025-10-18 15:27:25.805348,Accurate
Ld-3844,2025-10-15 15:27:25.805348,Emma W.,Website,Closed Lost,26253,3,2025-10-18 15:27:25.805348,Accurate
Ld-3015,2025-10-15 15:27:25.805348,Alex H.,Referral,Closed Won,22772,3,2025-10-18 15:27:25.805348,Accurate
Ld-5629,2025-10-15 15:27:25.805348,Alex H.,Referral,Closed Lost,23945,3,2025-10-18 15:27:25.805348,Accurate
Ld-3747,2025-10-16 15:27:25.805348,James T.,Trade Show,Closed Lost,12927,3,2025-10-19 15:27:25.805348,Accurate
Ld-5223,2025-10-16 15:27:25.805348,Alex H.,Website,Closed Lost,6306,4,2025-10-20 15:27:25.805348,Accurate
Ld-5070,2025-10-16 15:27:25.805348,James T.,Website,Closed Won,5680,4,2025-10-20 15:27:25.805348,Accurate
Ld-1650,2025-10-16 15:27:25.805348,James T.,Referral,Closed Won,27700,2,2025-10-18 15:27:25.805348,Accurate
Ld-4978,2025-10-16 15:27:25.805348,Sarah M.,Website,New,21964,4,2025-10-20 15:27:25.805348,Accurate
Ld-5854,2025-10-16 15:27:25.805348,Sarah M.,Webinar,Closed Lost,37101,4,2025-10-20 15:27:25.805348,Accurate
